Age	Sex	Cancer_ICD9	Organ	Gene	Years_5int	Cases_5int	Version	air
65	BOTH	153154	Colon/sigmoid/rectum	MSH2	267	7	V2_20190219	0.0262172284644195
66	BOTH	153154	Colon/sigmoid/rectum	MSH2	267	7	V2_20190219	0.0262172284644195
67	BOTH	153154	Colon/sigmoid/rectum	MSH2	267	7	V2_20190219	0.0262172284644195
68	BOTH	153154	Colon/sigmoid/rectum	MSH2	267	7	V2_20190219	0.0262172284644195
69	BOTH	153154	Colon/sigmoid/rectum	MSH2	267	7	V2_20190219	0.0262172284644195
70	BOTH	153154	Colon/sigmoid/rectum	MSH2	203	4	V2_20190219	0.0197044334975369
71	BOTH	153154	Colon/sigmoid/rectum	MSH2	203	4	V2_20190219	0.0197044334975369
72	BOTH	153154	Colon/sigmoid/rectum	MSH2	203	4	V2_20190219	0.0197044334975369
73	BOTH	153154	Colon/sigmoid/rectum	MSH2	203	4	V2_20190219	0.0197044334975369
74	BOTH	153154	Colon/sigmoid/rectum	MSH2	203	4	V2_20190219	0.0197044334975369
75	BOTH	153154	Colon/sigmoid/rectum	MSH2	118	4	V2_20190219	0.0338983050847458
76	BOTH	153154	Colon/sigmoid/rectum	MSH2	118	4	V2_20190219	0.0338983050847458
77	BOTH	153154	Colon/sigmoid/rectum	MSH2	118	4	V2_20190219	0.0338983050847458
78	BOTH	153154	Colon/sigmoid/rectum	MSH2	118	4	V2_20190219	0.0338983050847458
79	BOTH	153154	Colon/sigmoid/rectum	MSH2	118	4	V2_20190219	0.0338983050847458
80	BOTH	153154	Colon/sigmoid/rectum	MSH2	118	4	V2_20190219	0.0338983050847458
25	BOTH	153154	Colon/sigmoid/rectum	MSH6	52	0	V2_20190219	0
26	BOTH	153154	Colon/sigmoid/rectum	MSH6	52	0	V2_20190219	0
27	BOTH	153154	Colon/sigmoid/rectum	MSH6	52	0	V2_20190219	0
28	BOTH	153154	Colon/sigmoid/rectum	MSH6	52	0	V2_20190219	0
29	BOTH	153154	Colon/sigmoid/rectum	MSH6	52	0	V2_20190219	0
30	BOTH	153154	Colon/sigmoid/rectum	MSH6	120	1	V2_20190219	0.00833333333333333
31	BOTH	153154	Colon/sigmoid/rectum	MSH6	120	1	V2_20190219	0.00833333333333333
32	BOTH	153154	Colon/sigmoid/rectum	MSH6	120	1	V2_20190219	0.00833333333333333
33	BOTH	153154	Colon/sigmoid/rectum	MSH6	120	1	V2_20190219	0.00833333333333333
34	BOTH	153154	Colon/sigmoid/rectum	MSH6	120	1	V2_20190219	0.00833333333333333
35	BOTH	153154	Colon/sigmoid/rectum	MSH6	163	2	V2_20190219	0.0122699386503067
36	BOTH	153154	Colon/sigmoid/rectum	MSH6	163	2	V2_20190219	0.0122699386503067
37	BOTH	153154	Colon/sigmoid/rectum	MSH6	163	2	V2_20190219	0.0122699386503067
38	BOTH	153154	Colon/sigmoid/rectum	MSH6	163	2	V2_20190219	0.0122699386503067
39	BOTH	153154	Colon/sigmoid/rectum	MSH6	163	2	V2_20190219	0.0122699386503067
40	BOTH	153154	Colon/sigmoid/rectum	MSH6	169	0	V2_20190219	0
41	BOTH	153154	Colon/sigmoid/rectum	MSH6	169	0	V2_20190219	0
42	BOTH	153154	Colon/sigmoid/rectum	MSH6	169	0	V2_20190219	0
43	BOTH	153154	Colon/sigmoid/rectum	MSH6	169	0	V2_20190219	0
44	BOTH	153154	Colon/sigmoid/rectum	MSH6	169	0	V2_20190219	0
45	BOTH	153154	Colon/sigmoid/rectum	MSH6	159	0	V2_20190219	0
46	BOTH	153154	Colon/sigmoid/rectum	MSH6	159	0	V2_20190219	0
47	BOTH	153154	Colon/sigmoid/rectum	MSH6	159	0	V2_20190219	0
48	BOTH	153154	Colon/sigmoid/rectum	MSH6	159	0	V2_20190219	0
49	BOTH	153154	Colon/sigmoid/rectum	MSH6	159	0	V2_20190219	0
50	BOTH	153154	Colon/sigmoid/rectum	MSH6	158	1	V2_20190219	0.00632911392405063
51	BOTH	153154	Colon/sigmoid/rectum	MSH6	158	1	V2_20190219	0.00632911392405063
52	BOTH	153154	Colon/sigmoid/rectum	MSH6	158	1	V2_20190219	0.00632911392405063
53	BOTH	153154	Colon/sigmoid/rectum	MSH6	158	1	V2_20190219	0.00632911392405063
54	BOTH	153154	Colon/sigmoid/rectum	MSH6	158	1	V2_20190219	0.00632911392405063
55	BOTH	153154	Colon/sigmoid/rectum	MSH6	198	0	V2_20190219	0
56	BOTH	153154	Colon/sigmoid/rectum	MSH6	198	0	V2_20190219	0
57	BOTH	153154	Colon/sigmoid/rectum	MSH6	198	0	V2_20190219	0
58	BOTH	153154	Colon/sigmoid/rectum	MSH6	198	0	V2_20190219	0
59	BOTH	153154	Colon/sigmoid/rectum	MSH6	198	0	V2_20190219	0
60	BOTH	153154	Colon/sigmoid/rectum	MSH6	173	5	V2_20190219	0.0289017341040462
61	BOTH	153154	Colon/sigmoid/rectum	MSH6	173	5	V2_20190219	0.0289017341040462
62	BOTH	153154	Colon/sigmoid/rectum	MSH6	173	5	V2_20190219	0.0289017341040462
63	BOTH	153154	Colon/sigmoid/rectum	MSH6	173	5	V2_20190219	0.0289017341040462
64	BOTH	153154	Colon/sigmoid/rectum	MSH6	173	5	V2_20190219	0.0289017341040462
65	BOTH	153154	Colon/sigmoid/rectum	MSH6	115	1	V2_20190219	0.00869565217391304
66	BOTH	153154	Colon/sigmoid/rectum	MSH6	115	1	V2_20190219	0.00869565217391304
67	BOTH	153154	Colon/sigmoid/rectum	MSH6	115	1	V2_20190219	0.00869565217391304
68	BOTH	153154	Colon/sigmoid/rectum	MSH6	115	1	V2_20190219	0.00869565217391304
69	BOTH	153154	Colon/sigmoid/rectum	MSH6	115	1	V2_20190219	0.00869565217391304
70	BOTH	153154	Colon/sigmoid/rectum	MSH6	105	0	V2_20190219	0
71	BOTH	153154	Colon/sigmoid/rectum	MSH6	105	0	V2_20190219	0
72	BOTH	153154	Colon/sigmoid/rectum	MSH6	105	0	V2_20190219	0
73	BOTH	153154	Colon/sigmoid/rectum	MSH6	105	0	V2_20190219	0
74	BOTH	153154	Colon/sigmoid/rectum	MSH6	105	0	V2_20190219	0
75	BOTH	153154	Colon/sigmoid/rectum	MSH6	56	1	V2_20190219	0.0178571428571429
76	BOTH	153154	Colon/sigmoid/rectum	MSH6	56	1	V2_20190219	0.0178571428571429
77	BOTH	153154	Colon/sigmoid/rectum	MSH6	56	1	V2_20190219	0.0178571428571429
78	BOTH	153154	Colon/sigmoid/rectum	MSH6	56	1	V2_20190219	0.0178571428571429
79	BOTH	153154	Colon/sigmoid/rectum	MSH6	56	1	V2_20190219	0.0178571428571429
80	BOTH	153154	Colon/sigmoid/rectum	MSH6	56	1	V2_20190219	0.0178571428571429
25	BOTH	153154	Colon/sigmoid/rectum	PMS2	41	0	V2_20190219	0
26	BOTH	153154	Colon/sigmoid/rectum	PMS2	41	0	V2_20190219	0
27	BOTH	153154	Colon/sigmoid/rectum	PMS2	41	0	V2_20190219	0
28	BOTH	153154	Colon/sigmoid/rectum	PMS2	41	0	V2_20190219	0
29	BOTH	153154	Colon/sigmoid/rectum	PMS2	41	0	V2_20190219	0
30	BOTH	153154	Colon/sigmoid/rectum	PMS2	53	0	V2_20190219	0
31	BOTH	153154	Colon/sigmoid/rectum	PMS2	53	0	V2_20190219	0
32	BOTH	153154	Colon/sigmoid/rectum	PMS2	53	0	V2_20190219	0
33	BOTH	153154	Colon/sigmoid/rectum	PMS2	53	0	V2_20190219	0
34	BOTH	153154	Colon/sigmoid/rectum	PMS2	53	0	V2_20190219	0
35	BOTH	153154	Colon/sigmoid/rectum	PMS2	93	0	V2_20190219	0
36	BOTH	153154	Colon/sigmoid/rectum	PMS2	93	0	V2_20190219	0
37	BOTH	153154	Colon/sigmoid/rectum	PMS2	93	0	V2_20190219	0
38	BOTH	153154	Colon/sigmoid/rectum	PMS2	93	0	V2_20190219	0
39	BOTH	153154	Colon/sigmoid/rectum	PMS2	93	0	V2_20190219	0
40	BOTH	153154	Colon/sigmoid/rectum	PMS2	112	0	V2_20190219	0
41	BOTH	153154	Colon/sigmoid/rectum	PMS2	112	0	V2_20190219	0
42	BOTH	153154	Colon/sigmoid/rectum	PMS2	112	0	V2_20190219	0
43	BOTH	153154	Colon/sigmoid/rectum	PMS2	112	0	V2_20190219	0
44	BOTH	153154	Colon/sigmoid/rectum	PMS2	112	0	V2_20190219	0
45	BOTH	153154	Colon/sigmoid/rectum	PMS2	115	0	V2_20190219	0
46	BOTH	153154	Colon/sigmoid/rectum	PMS2	115	0	V2_20190219	0
47	BOTH	153154	Colon/sigmoid/rectum	PMS2	115	0	V2_20190219	0
48	BOTH	153154	Colon/sigmoid/rectum	PMS2	115	0	V2_20190219	0
49	BOTH	153154	Colon/sigmoid/rectum	PMS2	115	0	V2_20190219	0
50	BOTH	153154	Colon/sigmoid/rectum	PMS2	120	0	V2_20190219	0
51	BOTH	153154	Colon/sigmoid/rectum	PMS2	120	0	V2_20190219	0
52	BOTH	153154	Colon/sigmoid/rectum	PMS2	120	0	V2_20190219	0
53	BOTH	153154	Colon/sigmoid/rectum	PMS2	120	0	V2_20190219	0
54	BOTH	153154	Colon/sigmoid/rectum	PMS2	120	0	V2_20190219	0
55	BOTH	153154	Colon/sigmoid/rectum	PMS2	143	0	V2_20190219	0
56	BOTH	153154	Colon/sigmoid/rectum	PMS2	143	0	V2_20190219	0
57	BOTH	153154	Colon/sigmoid/rectum	PMS2	143	0	V2_20190219	0
58	BOTH	153154	Colon/sigmoid/rectum	PMS2	143	0	V2_20190219	0
59	BOTH	153154	Colon/sigmoid/rectum	PMS2	143	0	V2_20190219	0
60	BOTH	153154	Colon/sigmoid/rectum	PMS2	128	0	V2_20190219	0
61	BOTH	153154	Colon/sigmoid/rectum	PMS2	128	0	V2_20190219	0
62	BOTH	153154	Colon/sigmoid/rectum	PMS2	128	0	V2_20190219	0
63	BOTH	153154	Colon/sigmoid/rectum	PMS2	128	0	V2_20190219	0
64	BOTH	153154	Colon/sigmoid/rectum	PMS2	128	0	V2_20190219	0
65	BOTH	153154	Colon/sigmoid/rectum	PMS2	90	1	V2_20190219	0.0111111111111111
66	BOTH	153154	Colon/sigmoid/rectum	PMS2	90	1	V2_20190219	0.0111111111111111
67	BOTH	153154	Colon/sigmoid/rectum	PMS2	90	1	V2_20190219	0.0111111111111111
68	BOTH	153154	Colon/sigmoid/rectum	PMS2	90	1	V2_20190219	0.0111111111111111
69	BOTH	153154	Colon/sigmoid/rectum	PMS2	90	1	V2_20190219	0.0111111111111111
70	BOTH	153154	Colon/sigmoid/rectum	PMS2	48	0	V2_20190219	0
71	BOTH	153154	Colon/sigmoid/rectum	PMS2	48	0	V2_20190219	0
72	BOTH	153154	Colon/sigmoid/rectum	PMS2	48	0	V2_20190219	0
73	BOTH	153154	Colon/sigmoid/rectum	PMS2	48	0	V2_20190219	0
74	BOTH	153154	Colon/sigmoid/rectum	PMS2	48	0	V2_20190219	0
75	BOTH	153154	Colon/sigmoid/rectum	PMS2	21	0	V2_20190219	0
76	BOTH	153154	Colon/sigmoid/rectum	PMS2	21	0	V2_20190219	0
77	BOTH	153154	Colon/sigmoid/rectum	PMS2	21	0	V2_20190219	0
78	BOTH	153154	Colon/sigmoid/rectum	PMS2	21	0	V2_20190219	0
79	BOTH	153154	Colon/sigmoid/rectum	PMS2	21	0	V2_20190219	0
80	BOTH	153154	Colon/sigmoid/rectum	PMS2	21	0	V2_20190219	0
25	BOTH	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MLH1	446	0	V2_20190219	0
26	BOTH	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MLH1	446	0	V2_20190219	0
27	BOTH	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MLH1	446	0	V2_20190219	0
28	BOTH	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MLH1	446	0	V2_20190219	0
29	BOTH	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MLH1	446	0	V2_20190219	0
30	BOTH	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MLH1	735	0	V2_20190219	0
31	BOTH	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MLH1	735	0	V2_20190219	0
32	BOTH	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MLH1	735	0	V2_20190219	0
33	BOTH	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MLH1	735	0	V2_20190219	0
34	BOTH	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MLH1	735	0	V2_20190219	0
35	BOTH	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MLH1	1012	2	V2_20190219	0.00197628458498024
36	BOTH	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MLH1	1012	2	V2_20190219	0.00197628458498024
37	BOTH	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MLH1	1012	2	V2_20190219	0.00197628458498024
38	BOTH	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MLH1	1012	2	V2_20190219	0.00197628458498024
39	BOTH	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MLH1	1012	2	V2_20190219	0.00197628458498024
40	BOTH	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MLH1	1241	0	V2_20190219	0
41	BOTH	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MLH1	1241	0	V2_20190219	0
42	BOTH	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MLH1	1241	0	V2_20190219	0
43	BOTH	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MLH1	1241	0	V2_20190219	0
44	BOTH	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MLH1	1241	0	V2_20190219	0
45	BOTH	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MLH1	1371	1	V2_20190219	0.000729394602479942
46	BOTH	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MLH1	1371	1	V2_20190219	0.000729394602479942
47	BOTH	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MLH1	1371	1	V2_20190219	0.000729394602479942
48	BOTH	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MLH1	1371	1	V2_20190219	0.000729394602479942
49	BOTH	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MLH1	1371	1	V2_20190219	0.000729394602479942
50	BOTH	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MLH1	1269	5	V2_20190219	0.00394011032308905
51	BOTH	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MLH1	1269	5	V2_20190219	0.00394011032308905
52	BOTH	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MLH1	1269	5	V2_20190219	0.00394011032308905
53	BOTH	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MLH1	1269	5	V2_20190219	0.00394011032308905
54	BOTH	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MLH1	1269	5	V2_20190219	0.00394011032308905
55	BOTH	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MLH1	1120	2	V2_20190219	0.00178571428571429
56	BOTH	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MLH1	1120	2	V2_20190219	0.00178571428571429
57	BOTH	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MLH1	1120	2	V2_20190219	0.00178571428571429
58	BOTH	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MLH1	1120	2	V2_20190219	0.00178571428571429
59	BOTH	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MLH1	1120	2	V2_20190219	0.00178571428571429
60	BOTH	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MLH1	899	3	V2_20190219	0.00333704115684093
61	BOTH	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MLH1	899	3	V2_20190219	0.00333704115684093
62	BOTH	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MLH1	899	3	V2_20190219	0.00333704115684093
63	BOTH	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MLH1	899	3	V2_20190219	0.00333704115684093
64	BOTH	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MLH1	899	3	V2_20190219	0.00333704115684093
65	BOTH	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MLH1	645	7	V2_20190219	0.0108527131782946
66	BOTH	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MLH1	645	7	V2_20190219	0.0108527131782946
67	BOTH	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MLH1	645	7	V2_20190219	0.0108527131782946
68	BOTH	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MLH1	645	7	V2_20190219	0.0108527131782946
69	BOTH	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MLH1	645	7	V2_20190219	0.0108527131782946
70	BOTH	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MLH1	417	2	V2_20190219	0.00479616306954436
71	BOTH	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MLH1	417	2	V2_20190219	0.00479616306954436
72	BOTH	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MLH1	417	2	V2_20190219	0.00479616306954436
73	BOTH	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MLH1	417	2	V2_20190219	0.00479616306954436
74	BOTH	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MLH1	417	2	V2_20190219	0.00479616306954436
75	BOTH	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MLH1	277	3	V2_20190219	0.0108303249097473
76	BOTH	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MLH1	277	3	V2_20190219	0.0108303249097473
77	BOTH	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MLH1	277	3	V2_20190219	0.0108303249097473
78	BOTH	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MLH1	277	3	V2_20190219	0.0108303249097473
79	BOTH	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MLH1	277	3	V2_20190219	0.0108303249097473
80	BOTH	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MLH1	277	3	V2_20190219	0.0108303249097473
25	BOTH	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MSH2	532	0	V2_20190219	0
26	BOTH	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MSH2	532	0	V2_20190219	0
27	BOTH	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MSH2	532	0	V2_20190219	0
28	BOTH	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MSH2	532	0	V2_20190219	0
29	BOTH	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MSH2	532	0	V2_20190219	0
30	BOTH	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MSH2	735	0	V2_20190219	0
31	BOTH	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MSH2	735	0	V2_20190219	0
32	BOTH	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MSH2	735	0	V2_20190219	0
33	BOTH	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MSH2	735	0	V2_20190219	0
34	BOTH	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MSH2	735	0	V2_20190219	0
35	BOTH	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MSH2	1061	0	V2_20190219	0
36	BOTH	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MSH2	1061	0	V2_20190219	0
37	BOTH	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MSH2	1061	0	V2_20190219	0
38	BOTH	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MSH2	1061	0	V2_20190219	0
39	BOTH	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MSH2	1061	0	V2_20190219	0
40	BOTH	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MSH2	1337	2	V2_20190219	0.00149588631264024
41	BOTH	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MSH2	1337	2	V2_20190219	0.00149588631264024
42	BOTH	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MSH2	1337	2	V2_20190219	0.00149588631264024
43	BOTH	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MSH2	1337	2	V2_20190219	0.00149588631264024
44	BOTH	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MSH2	1337	2	V2_20190219	0.00149588631264024
45	BOTH	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MSH2	1533	4	V2_20190219	0.00260926288323549
46	BOTH	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MSH2	1533	4	V2_20190219	0.00260926288323549
47	BOTH	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MSH2	1533	4	V2_20190219	0.00260926288323549
48	BOTH	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MSH2	1533	4	V2_20190219	0.00260926288323549
49	BOTH	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MSH2	1533	4	V2_20190219	0.00260926288323549
50	BOTH	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MSH2	1574	11	V2_20190219	0.00698856416772554
51	BOTH	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MSH2	1574	11	V2_20190219	0.00698856416772554
52	BOTH	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MSH2	1574	11	V2_20190219	0.00698856416772554
53	BOTH	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MSH2	1574	11	V2_20190219	0.00698856416772554
54	BOTH	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MSH2	1574	11	V2_20190219	0.00698856416772554
55	BOTH	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MSH2	1439	8	V2_20190219	0.00555941626129256
56	BOTH	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MSH2	1439	8	V2_20190219	0.00555941626129256
57	BOTH	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MSH2	1439	8	V2_20190219	0.00555941626129256
58	BOTH	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MSH2	1439	8	V2_20190219	0.00555941626129256
59	BOTH	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MSH2	1439	8	V2_20190219	0.00555941626129256
60	BOTH	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MSH2	1172	9	V2_20190219	0.00767918088737201
61	BOTH	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MSH2	1172	9	V2_20190219	0.00767918088737201
62	BOTH	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MSH2	1172	9	V2_20190219	0.00767918088737201
63	BOTH	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MSH2	1172	9	V2_20190219	0.00767918088737201
64	BOTH	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MSH2	1172	9	V2_20190219	0.00767918088737201
65	BOTH	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MSH2	829	11	V2_20190219	0.0132689987937274
66	BOTH	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MSH2	829	11	V2_20190219	0.0132689987937274
67	BOTH	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MSH2	829	11	V2_20190219	0.0132689987937274
68	BOTH	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MSH2	829	11	V2_20190219	0.0132689987937274
69	BOTH	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MSH2	829	11	V2_20190219	0.0132689987937274
70	BOTH	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MSH2	533	4	V2_20190219	0.0075046904315197
71	BOTH	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MSH2	533	4	V2_20190219	0.0075046904315197
72	BOTH	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MSH2	533	4	V2_20190219	0.0075046904315197
73	BOTH	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MSH2	533	4	V2_20190219	0.0075046904315197
74	BOTH	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MSH2	533	4	V2_20190219	0.0075046904315197
75	BOTH	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MSH2	269	6	V2_20190219	0.0223048327137546
76	BOTH	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MSH2	269	6	V2_20190219	0.0223048327137546
77	BOTH	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MSH2	269	6	V2_20190219	0.0223048327137546
78	BOTH	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MSH2	269	6	V2_20190219	0.0223048327137546
79	BOTH	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MSH2	269	6	V2_20190219	0.0223048327137546
80	BOTH	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MSH2	269	6	V2_20190219	0.0223048327137546
25	BOTH	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MSH6	60	0	V2_20190219	0
26	BOTH	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MSH6	60	0	V2_20190219	0
27	BOTH	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MSH6	60	0	V2_20190219	0
28	BOTH	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MSH6	60	0	V2_20190219	0
29	BOTH	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MSH6	60	0	V2_20190219	0
30	BOTH	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MSH6	134	0	V2_20190219	0
31	BOTH	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MSH6	134	0	V2_20190219	0
32	BOTH	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MSH6	134	0	V2_20190219	0
33	BOTH	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MSH6	134	0	V2_20190219	0
34	BOTH	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MSH6	134	0	V2_20190219	0
35	BOTH	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MSH6	216	0	V2_20190219	0
36	BOTH	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MSH6	216	0	V2_20190219	0
37	BOTH	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MSH6	216	0	V2_20190219	0
38	BOTH	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MSH6	216	0	V2_20190219	0
39	BOTH	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MSH6	216	0	V2_20190219	0
40	BOTH	ICD9UGI	Stomach/duodenum/bile duct/gall bladder/pancreas	MSH6	227	0	V2_20190219	0
